234982568,"https://i.imgur.com/84Uf6fj.jpg
我想在這邊問應該會被檢舉

有沒有人有這件外套
白色然後又是XS號的
可以出售給我嗎😭😭我找好久了
不管乾淨還是多髒的都行
價格就賣家自己開=原價都無所謂
因為這size到處都找不到😢😢",#問 Adidas外套,2020-12-14T16:04:34.841Z,2020-12-14T16:04:34.841Z,1,1,M
234978327,該不會只有我不知道學校有補假QQ 到學校才發現這件事幹,補假,2020-12-14T05:19:23.601Z,2020-12-14T06:21:26.649Z,5,7,M
234977542,"電子系也太扯了 每一輪出來都那麼強
還有那個粉紅色頭髮 不會是在辦鬼滅之刃吧",嘉年華,2020-12-14T02:30:05.318Z,2020-12-14T02:30:05.318Z,12,18,M
234976774,"請問有好心人看到嗎 懸賞1000元
補補補補補補
https://i.imgur.com/X1uE3g4.jpg",尋找 airpods pro,2020-12-13T18:59:12.995Z,2020-12-13T18:59:12.995Z,4,1,M
234971095,"希望各位行行好，救救我們的專題
只要花一分鐘填小小的環境問卷
12/17會抽帳號送雞排呦！
Email通知您
有填有機會👇🏻👇🏻👇🏻

https://forms.gle/PmH4gxuvNHzeRkg87

https://i.imgur.com/Bc54Rzl.jpg",動動手指頭 雞排到你手,2020-12-12T19:07:38.321Z,2020-12-12T19:07:38.321Z,11,6,M
234966275,"原來不去校慶會被記小過🙂早上9.多才傳也根本來不及去，這也太瞎了第一次被記過竟然是未去校慶被記🙃
https://i.imgur.com/HfhBbwu.jpg",校慶小過乙支,2020-12-12T02:44:16.809Z,2020-12-12T03:04:54.217Z,24,8,F
234964168,我是剛進來的大一，上學期過了一半還沒買車，那如果確定下學期一定會有車，請問還可以辦停車證嗎？還沒有車可以辦嗎？？🤨🤨,如果上學期沒辦，可以辦下學期的車位嗎？,2020-12-11T15:15:17.733Z,2020-12-11T15:15:17.733Z,4,2,M
234962689,"原po是把文章刪了嗎？
原來有記者監視著校版
https://newtalk.tw/news/view/2020-12-11/507226",同學你上新聞了,2020-12-11T11:17:25.011Z,2020-12-11T11:17:25.011Z,3,40,M
234962408,"這位日校同學 你的學生證掉在B3停車場 已送到S105
看到請趕快領回~
https://i.imgur.com/7DkiSEq.jpg",學生證遺失,2020-12-11T10:29:46.463Z,2020-12-11T10:29:46.463Z,3,4,F
234961554,"https://i.imgur.com/84PILiS.jpg

失物招領，光啟旁的全家，哪個小冒失呢",誰的USB忘在全家,2020-12-11T07:51:42.494Z,2020-12-11T07:51:42.494Z,3,2,F
234960954,"放學有沒有人要打麻將 缺2
龍華附近而已
補補補補補補",麻將-2,2020-12-11T06:01:10.025Z,2020-12-11T06:01:10.025Z,7,1,M
234959758,"請問有人還沒拿到108-2的書卷獎獎學金嗎?

之前大約期中就會下來了

但是這次期中考完以後已經過了段時間卻還沒下來

而且有朋友已經拿到了 自己卻還沒拿到

有人也還沒的嗎??",108-2 書卷獎獎學金,2020-12-11T02:20:25.574Z,2020-12-11T02:20:25.574Z,10,5,M
234958773,"不知道今年新生盃到底有什麼好吵的，一個班湊出來的人誰能打多好，也不是一個系湊出來的，一堆可悲猴子被釣魚然後在網路上開噴，都還是高中生嗎笑死
如果覺得自己很強的，來去找資管戰神來幹涵青館，辦一個單挑大賽，要打球還是打嘴炮隨便都來",龍華戰神,2020-12-10T18:08:07.568Z,2020-12-10T18:08:07.568Z,14,12,M
234955824,"最近吃到這間cp值超級高的義大利麵店
在迴龍捷運站對面，阿姨人超好超級熱情
幫大家謀福利只要出示龍華學生證有專屬優惠哦
現在三人打卡還送薯條欸 是不是很👍👍👍
https://i.imgur.com/A9rplU7.jpg
這是奶油海鮮義大利麵
新鮮度⭐️⭐️⭐️⭐️
口感⭐️⭐️⭐️⭐️⭐️
價格⭐️⭐️⭐️⭐️
https://i.imgur.com/44L38st.jpg
https://i.imgur.com/FBZCA7R.jpg
https://i.imgur.com/n7hYIMZ.jpg",迴龍捷運站對面 149義大利麵義大利,2020-12-10T11:22:01.926Z,2020-12-10T11:36:20.193Z,11,14,M
234955416,"這位夜校的同學 你的學生證掉了
請到S105領取
https://i.imgur.com/yvyvYsB.jpg",學生證遺失,2020-12-10T10:13:47.694Z,2020-12-10T10:13:47.694Z,3,6,F
234955011,"想請教撤選跟退選是差在哪裡
看行事曆是13週撤選
17週退選
不知道兩個差在哪裡怕到時候過了時間退不了

班代有傳一個撤選的訊息說什麼要拿曠課的單字給班導牽喔",撤選跟退選,2020-12-10T09:03:34.026Z,2020-12-10T09:03:34.026Z,3,1,M
234954406,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,好康的快來！！！,2020-12-10T07:15:22.352Z,2020-12-10T07:15:22.352Z,0,2,M
